Latitude,Longitude,Keywords,Object_ID
34.52112568,69.17797923,War/Peace,39
34.5193754,69.17817235,War/Peace,39
34.52090469,69.17856932,War/Peace,39
34.52042734,69.17926669,War/Peace,39
34.52058646,69.17927742,War/Peace,39
34.52061297,69.18024838,War/Peace,39
34.52013563,69.18073654,War/Peace,39
34.52005607,69.18104768,War/Peace,39
34.5196406,69.18489933,War/Peace,39
34.52013563,69.18571472,War/Peace,39
34.52098424,69.18897629,War/Peace,39
34.5367,69.1927,War/Peace,39
34.54354007,69.19841766,War/Peace,39
34.52296431,69.20009136,War/Peace,39
34.53588221,69.20317054,War/Peace,39
34.54124234,69.20391083,War/Peace,39
34.53558613,69.20519829,War/Peace,39
34.5516258,69.03253913,War/Peace,39
34.51069421,69.1134882,Weapons,39
34.5308134,69.11885262,Weapons,39
34.51575098,69.12670612,Weapons,39
34.47781771,69.12977457,Weapons,39
34.49782104,69.138937,Weapons,39
34.54649168,69.15923595,Weapons,39
34.51928701,69.17539358,Weapons,39
34.51880081,69.17602658,Weapons,39
34.5210196,69.17925596,Weapons,39
34.52055552,69.17998552,Weapons,39
