EventTag,Latitude,Longitude,Tags
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RemoteViolence,2.11201,43.2156,RemoteViolence
RiotsOrProtests,-5.89583,22.41778,RiotsOrProtests
RiotsOrProtests,-13.89487,33.80163,RiotsOrProtests
RiotsOrProtests,-5.143564,39.851241,RiotsOrProtests
RemoteViolence,12.97467,24.11525,RemoteViolence
Battle-NoTerritoryChange,12.97467,24.11525,Battle-NoTerritoryChange
RiotsOrProtests,10.38,-9.3,RiotsOrProtests
RiotsOrProtests,12.00012,8.51672,RiotsOrProtests
RiotsOrProtests,12.00012,8.51672,RiotsOrProtests
Battle-NoTerritoryChange,12.22837,6.29617,Battle-NoTerritoryChange
Battle-GovernmentRegainsTerritory,-0.68333,28.98333,Battle-GovernmentRegainsTerritory
StrategicDevelopment,-0.54708,29.04619,StrategicDevelopment
ViolenceAgainstCivilians,-1.36636,28.98298,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-3.4156,29.4075,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-3.4156,29.4075,ViolenceAgainstCivilians
Battle-NoTerritoryChange,-3.4156,29.4075,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-3.4156,29.4075,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-3.4156,29.4075,ViolenceAgainstCivilians
RiotsOrProtests,-14.81285,24.79971,RiotsOrProtests
Battle-NoTerritoryChange,1.3828,34.5244,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.75417,24.48347,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.06516,45.39,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.06516,45.39,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.06516,45.39,Battle-NoTerritoryChange
ViolenceAgainstCivilians,2.06516,45.39,ViolenceAgainstCivilians
RiotsOrProtests,9.37684,41.37744,RiotsOrProtests
RiotsOrProtests,13.60778,-16.42694,RiotsOrProtests
ViolenceAgainstCivilians,-3.8406,30.0397,ViolenceAgainstCivilians
Battle-NoTerritoryChange,-1.24074,36.88035,Battle-NoTerritoryChange
Battle-GovernmentRegainsTerritory,11.152517,30.026533,Battle-GovernmentRegainsTerritory
Battle-NoTerritoryChange,11.152517,30.026533,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.152517,30.026533,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.152517,30.026533,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.05,23.25,Battle-NoTerritoryChange
StrategicDevelopment,12.05,23.25,StrategicDevelopment
RemoteViolence,12.06255,24.44273,RemoteViolence
Battle-NoTerritoryChange,-1.58278,28.98611,Battle-NoTerritoryChange
RiotsOrProtests,2.2667,32.25,RiotsOrProtests
Battle-NoTerritoryChange,-0.03667,29.52611,Battle-NoTerritoryChange
StrategicDevelopment,0.44024,32.60348,StrategicDevelopment
StrategicDevelopment,0.44024,32.60348,StrategicDevelopment
StrategicDevelopment,0.44024,32.60348,StrategicDevelopment
StrategicDevelopment,0.44024,32.60348,StrategicDevelopment
StrategicDevelopment,0.44024,32.60348,StrategicDevelopment
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
Battle-NoTerritoryChange,0.18333,30.08333,Battle-NoTerritoryChange
ViolenceAgainstCivilians,3.5101,43.26261,ViolenceAgainstCivilians
Battle-NoTerritoryChange,12.505209,24.285461,Battle-NoTerritoryChange
ViolenceAgainstCivilians,12.50521,24.28546,ViolenceAgainstCivilians
Battle-NoTerritoryChange,12.50521,24.28546,Battle-NoTerritoryChange
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
Battle-NoTerritoryChange,11.19222,24.39861,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-26.33995,28.157,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-26.33995,28.157,ViolenceAgainstCivilians
RiotsOrProtests,12.98943,7.60063,RiotsOrProtests
RiotsOrProtests,12.98943,7.60063,RiotsOrProtests
ViolenceAgainstCivilians,7.16667,9.28333,ViolenceAgainstCivilians
ViolenceAgainstCivilians,13.14493,24.68604,ViolenceAgainstCivilians
RemoteViolence,13.144925,24.686039,RemoteViolence
ViolenceAgainstCivilians,13.14493,24.68604,ViolenceAgainstCivilians
ViolenceAgainstCivilians,13.14493,24.68604,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-0.95521,29.4929,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-2.29883,28.79821,ViolenceAgainstCivilians
Battle-NoTerritoryChange,8.98333,34.96667,Battle-NoTerritoryChange
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,33.70439,8.96903,RiotsOrProtests
RiotsOrProtests,33.70439,8.96903,RiotsOrProtests
Battle-NoTerritoryChange,6.74,44.27806,Battle-NoTerritoryChange
Battle-NoTerritoryChange,5.51429,30.71975,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.4678,29.6996,Battle-NoTerritoryChange
ViolenceAgainstCivilians,13.28333,24.78333,ViolenceAgainstCivilians
RiotsOrProtests,10.72441,39.87402,RiotsOrProtests
RiotsOrProtests,-26.10859,28.2377,RiotsOrProtests
RiotsOrProtests,-0.36774,35.28314,RiotsOrProtests
Battle-NoTerritoryChange,11.18417,13.91423,Battle-NoTerritoryChange
ViolenceAgainstCivilians,11.18417,13.91423,ViolenceAgainstCivilians
ViolenceAgainstCivilians,9.455,41.86639,ViolenceAgainstCivilians
ViolenceAgainstCivilians,8.2833,39.7,ViolenceAgainstCivilians
StrategicDevelopment,35.81364,9.36434,StrategicDevelopment
RiotsOrProtests,35.81364,9.36434,RiotsOrProtests
RiotsOrProtests,35.81364,9.36434,RiotsOrProtests
Battle-NoTerritoryChange,8.60347,33.10283,Battle-NoTerritoryChange
RiotsOrProtests,-33.95263,18.5148,RiotsOrProtests
RiotsOrProtests,36.31585,3.60047,RiotsOrProtests
RiotsOrProtests,36.31585,3.60047,RiotsOrProtests
NonViolentTerritoryTransfer,3.62898,41.69468,NonViolentTerritoryTransfer
Battle-NoTerritoryChange,10.83798,29.31792,Battle-NoTerritoryChange
Battle-NoTerritoryChange,10.83798,29.31792,Battle-NoTerritoryChange
Battle-NoTerritoryChange,10.837983,29.317917,Battle-NoTerritoryChange
ViolenceAgainstCivilians,15.57253,32.53635,ViolenceAgainstCivilians
ViolenceAgainstCivilians,15.572527,32.536353,ViolenceAgainstCivilians
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
ViolenceAgainstCivilians,15.57253,32.53635,ViolenceAgainstCivilians
ViolenceAgainstCivilians,15.6365,32.53034,ViolenceAgainstCivilians
ViolenceAgainstCivilians,15.6365,32.53034,ViolenceAgainstCivilians
RiotsOrProtests,15.6365,32.53034,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
ViolenceAgainstCivilians,-34.03932,18.67916,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-34.03932,18.67916,ViolenceAgainstCivilians
RemoteViolence,13.33306,24.89972,RemoteViolence
ViolenceAgainstCivilians,13.33306,24.89972,ViolenceAgainstCivilians
Battle-NoTerritoryChange,4.55423,28.32488,Battle-NoTerritoryChange
NonViolentTerritoryTransfer,-1.25188,28.9793,NonViolentTerritoryTransfer
ViolenceAgainstCivilians,-0.25945,31.63036,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-0.90812,29.20304,ViolenceAgainstCivilians
Battle-NoTerritoryChange,18.44,1.41,Battle-NoTerritoryChange
StrategicDevelopment,18.44,1.41,StrategicDevelopment
RemoteViolence,18.44,1.41,RemoteViolence
Battle-NoTerritoryChange,18.44,1.41,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-1.15,41.75,ViolenceAgainstCivilians
RemoteViolence,12.783186,24.583197,RemoteViolence
Battle-NoTerritoryChange,0.19278,29.73028,Battle-NoTerritoryChange
RemoteViolence,32.08333,12.7,RemoteViolence
StrategicDevelopment,32.08333,12.7,StrategicDevelopment
Battle-NoTerritoryChange,11.5019,34.1501,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.5019,34.1501,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.5019,34.1501,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.5019,34.1501,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.5019,34.1501,Battle-NoTerritoryChange
RiotsOrProtests,-6.16134,39.22312,RiotsOrProtests
RemoteViolence,-5.789167,39.323521,RemoteViolence
RiotsOrProtests,-2.10826,31.65247,RiotsOrProtests
ViolenceAgainstCivilians,-3.3344,29.3775,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-3.3344,29.3775,ViolenceAgainstCivilians
RemoteViolence,10.76917,25.06746,RemoteViolence
RiotsOrProtests,-32.88031,27.39454,RiotsOrProtests
RiotsOrProtests,-32.88031,27.39454,RiotsOrProtests
RiotsOrProtests,-32.88031,27.39454,RiotsOrProtests
RiotsOrProtests,-32.88031,27.39454,RiotsOrProtests
RiotsOrProtests,-32.88031,27.39454,RiotsOrProtests
RiotsOrProtests,-4.9429,39.76469,RiotsOrProtests
StrategicDevelopment,-4.325,15.32222,StrategicDevelopment
StrategicDevelopment,-4.325,15.32222,StrategicDevelopment
StrategicDevelopment,-4.325,15.32222,StrategicDevelopment
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
RiotsOrProtests,-4.325,15.32222,RiotsOrProtests
Battle-NoTerritoryChange,30.03103,31.11109,Battle-NoTerritoryChange
RiotsOrProtests,6.44307,3.3075,RiotsOrProtests
RiotsOrProtests,1.25,37,RiotsOrProtests
StrategicDevelopment,-1.10022,29.2846,StrategicDevelopment
NonViolentTerritoryTransfer,-1.21667,28.93333,NonViolentTerritoryTransfer
Battle-NoTerritoryChange,-2.5842,30.0972,Battle-NoTerritoryChange
RiotsOrProtests,0.51469,25.18963,RiotsOrProtests
RiotsOrProtests,0.51469,25.18963,RiotsOrProtests
RiotsOrProtests,0.51469,25.18963,RiotsOrProtests
ViolenceAgainstCivilians,-0.95677,29.52953,ViolenceAgainstCivilians
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
Battle-NoTerritoryChange,-0.36029,42.54626,Battle-NoTerritoryChange
Battle-NoTerritoryChange,-0.36029,42.54626,Battle-NoTerritoryChange
Battle-NoTerritoryChange,-0.36029,42.54626,Battle-NoTerritoryChange
RemoteViolence,-0.36029,42.54626,RemoteViolence
ViolenceAgainstCivilians,-0.36029,42.54626,ViolenceAgainstCivilians
RemoteViolence,-0.36029,42.54626,RemoteViolence
ViolenceAgainstCivilians,-0.36029,42.54626,ViolenceAgainstCivilians
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
RemoteViolence,-0.36029,42.54626,RemoteViolence
StrategicDevelopment,-0.36029,42.54626,StrategicDevelopment
StrategicDevelopment,-0.36029,42.54626,StrategicDevelopment
ViolenceAgainstCivilians,-0.36029,42.54626,ViolenceAgainstCivilians
RiotsOrProtests,-5.9666,12.4666,RiotsOrProtests
ViolenceAgainstCivilians,-12.82,28.2,ViolenceAgainstCivilians
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-12.82,28.2,RiotsOrProtests
RiotsOrProtests,-5.15,39.83333,RiotsOrProtests
RiotsOrProtests,-5.4,39.76667,RiotsOrProtests
RiotsOrProtests,-5.16667,39.76667,RiotsOrProtests
Battle-NoTerritoryChange,-3.4541,29.4126,Battle-NoTerritoryChange
Battle-NoTerritoryChange,0.66667,29.86667,Battle-NoTerritoryChange
RemoteViolence,0.66667,29.86667,RemoteViolence
ViolenceAgainstCivilians,-0.85675,31.26611,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-1.24808,29.09232,ViolenceAgainstCivilians
RiotsOrProtests,-26.27284,27.88763,RiotsOrProtests
RiotsOrProtests,-26.27284,27.88763,RiotsOrProtests
ViolenceAgainstCivilians,4.37038,18.53945,ViolenceAgainstCivilians
RiotsOrProtests,4.37038,18.53945,RiotsOrProtests
RiotsOrProtests,4.37038,18.53945,RiotsOrProtests
Battle-NoTerritoryChange,4.37038,18.53945,Battle-NoTerritoryChange
ViolenceAgainstCivilians,4.37038,18.53945,ViolenceAgainstCivilians
RiotsOrProtests,9.45,37.45,RiotsOrProtests
RiotsOrProtests,9.45,37.45,RiotsOrProtests
RiotsOrProtests,9.45,37.45,RiotsOrProtests
Battle-NoTerritoryChange,8.60483,29.9905,Battle-NoTerritoryChange
Battle-NoTerritoryChange,8.60483,29.9905,Battle-NoTerritoryChange
Battle-NoTerritoryChange,8.60483,29.9905,Battle-NoTerritoryChange
Battle-NoTerritoryChange,8.60483,29.9905,Battle-NoTerritoryChange
ViolenceAgainstCivilians,8.604833,29.9905,ViolenceAgainstCivilians
ViolenceAgainstCivilians,8.60483,28.39,ViolenceAgainstCivilians
ViolenceAgainstCivilians,8.60483,29.9905,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.07726,38.7871,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.07726,38.7871,ViolenceAgainstCivilians
ViolenceAgainstCivilians,7.07726,38.7871,ViolenceAgainstCivilians
RiotsOrProtests,7.07726,38.7871,RiotsOrProtests
RiotsOrProtests,7.07726,38.7871,RiotsOrProtests
RiotsOrProtests,7.07726,38.7871,RiotsOrProtests
Battle-NoTerritoryChange,6.09407,-0.25913,Battle-NoTerritoryChange
RiotsOrProtests,6.09407,-0.25913,RiotsOrProtests
RiotsOrProtests,8.63,-10.98,RiotsOrProtests
ViolenceAgainstCivilians,12.18972,-1.88556,ViolenceAgainstCivilians
ViolenceAgainstCivilians,6.73797,38.78586,ViolenceAgainstCivilians
RiotsOrProtests,6.73797,38.78586,RiotsOrProtests
Battle-NoTerritoryChange,-1.25001,41.49349,Battle-NoTerritoryChange
Battle-NoTerritoryChange,-1.25001,41.49349,Battle-NoTerritoryChange
RemoteViolence,-1.25001,41.49349,RemoteViolence
RemoteViolence,-1.25001,41.49349,RemoteViolence
RiotsOrProtests,12.8833,-14.95,RiotsOrProtests
Battle-NoTerritoryChange,11.1621,14.01151,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.1621,14.01151,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.1621,14.01151,Battle-NoTerritoryChange
Battle-NoTerritoryChange,11.1621,14.01151,Battle-NoTerritoryChange
ViolenceAgainstCivilians,11.1621,14.01151,ViolenceAgainstCivilians
ViolenceAgainstCivilians,11.1621,14.01151,ViolenceAgainstCivilians
ViolenceAgainstCivilians,11.1621,14.01151,ViolenceAgainstCivilians
ViolenceAgainstCivilians,11.1621,14.01151,ViolenceAgainstCivilians
ViolenceAgainstCivilians,11.1621,14.01151,ViolenceAgainstCivilians
ViolenceAgainstCivilians,1.3651,29.76395,ViolenceAgainstCivilians
ViolenceAgainstCivilians,1.3651,29.76395,ViolenceAgainstCivilians
RiotsOrProtests,9.43333,42.11861,RiotsOrProtests
ViolenceAgainstCivilians,11.65583,13.42133,ViolenceAgainstCivilians
Battle-NoTerritoryChange,13.32583,-1.53472,Battle-NoTerritoryChange
RiotsOrProtests,13.32583,-1.53472,RiotsOrProtests
RiotsOrProtests,5.25,37.48333,RiotsOrProtests
RiotsOrProtests,5.25,37.5,RiotsOrProtests
RiotsOrProtests,5.25,37.5,RiotsOrProtests
RiotsOrProtests,5.25,37.5,RiotsOrProtests
ViolenceAgainstCivilians,5.25,37.5,ViolenceAgainstCivilians
RemoteViolence,2.93309,43.69705,RemoteViolence
RiotsOrProtests,9.31472,41.64278,RiotsOrProtests
ViolenceAgainstCivilians,13.51046,23.64288,ViolenceAgainstCivilians
Battle-GovernmentRegainsTerritory,10.72697,12.77842,Battle-GovernmentRegainsTerritory
StrategicDevelopment,4.745,6.00889,StrategicDevelopment
Battle-NoTerritoryChange,13.095,24.27743,Battle-NoTerritoryChange
RemoteViolence,10.885833,29.6,RemoteViolence
ViolenceAgainstCivilians,13.66775,24.95169,ViolenceAgainstCivilians
Battle-NoTerritoryChange,6.601,3.409,Battle-NoTerritoryChange
ViolenceAgainstCivilians,6.601,3.409,ViolenceAgainstCivilians
RiotsOrProtests,6.601,3.409,RiotsOrProtests
RemoteViolence,12.06837,24.56321,RemoteViolence
RemoteViolence,13.39754,23.14839,RemoteViolence
ViolenceAgainstCivilians,12.970667,23.543167,ViolenceAgainstCivilians
RiotsOrProtests,12.25,-2.3667,RiotsOrProtests
RiotsOrProtests,5.29716,-3.96753,RiotsOrProtests
RiotsOrProtests,5.29716,-3.96753,RiotsOrProtests
RemoteViolence,13.42972,24.76917,RemoteViolence
Battle-NoTerritoryChange,11.03139,-1.62806,Battle-NoTerritoryChange
RiotsOrProtests,12.18,-0.36,RiotsOrProtests
RemoteViolence,13.18321,23.4832,RemoteViolence
ViolenceAgainstCivilians,12.0769,15.0306,ViolenceAgainstCivilians
RiotsOrProtests,8.25314,-11.70054,RiotsOrProtests
ViolenceAgainstCivilians,3.98333,25.76667,ViolenceAgainstCivilians
Battle-NoTerritoryChange,4.65379,7.28396,Battle-NoTerritoryChange
ViolenceAgainstCivilians,32.13553,15.06556,ViolenceAgainstCivilians
Battle-NoTerritoryChange,32.99828,10.90477,Battle-NoTerritoryChange
RiotsOrProtests,35.64773,10.89046,RiotsOrProtests
Battle-NoTerritoryChange,8.285,27.97617,Battle-NoTerritoryChange
ViolenceAgainstCivilians,10.79914,8.15382,ViolenceAgainstCivilians
RiotsOrProtests,9.1413,7.35257,RiotsOrProtests
ViolenceAgainstCivilians,12.50556,13.14141,ViolenceAgainstCivilians
ViolenceAgainstCivilians,8.89639,7.24306,ViolenceAgainstCivilians
RiotsOrProtests,8.89639,7.24306,RiotsOrProtests
RiotsOrProtests,6.69622,-1.62195,RiotsOrProtests
Battle-GovernmentRegainsTerritory,11.35481,14.21296,Battle-GovernmentRegainsTerritory
Battle-GovernmentRegainsTerritory,2.48088,42.86869,Battle-GovernmentRegainsTerritory
RemoteViolence,10.30056,34.20694,RemoteViolence
ViolenceAgainstCivilians,1.61101,44.3303,ViolenceAgainstCivilians
RiotsOrProtests,-27.4524,23.43246,RiotsOrProtests
Battle-GovernmentRegainsTerritory,12.98956,24.14589,Battle-GovernmentRegainsTerritory
Battle-NoTerritoryChange,12.98956,24.14589,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.98956,24.14589,Battle-NoTerritoryChange
Battle-NonStateActorTakesTerritory,12.98956,24.14589,Battle-NonStateActorTakesTerritory
Battle-NoTerritoryChange,14.20647,24.64988,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.65,13.65,Battle-NoTerritoryChange
RiotsOrProtests,9.81667,38.41667,RiotsOrProtests
RiotsOrProtests,-29.32816,31.28954,RiotsOrProtests
RiotsOrProtests,-29.32816,31.28954,RiotsOrProtests
RiotsOrProtests,-29.32816,31.28954,RiotsOrProtests
Battle-NoTerritoryChange,9.81667,8.65,Battle-NoTerritoryChange
RiotsOrProtests,5.70632,6.43741,RiotsOrProtests
RiotsOrProtests,-29.75105,30.96204,RiotsOrProtests
RiotsOrProtests,36.915,10.10556,RiotsOrProtests
Battle-NoTerritoryChange,3.87195,43.21162,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.05368,45.05478,Battle-NoTerritoryChange
Battle-NonStateActorTakesTerritory,2.05368,45.05478,Battle-NonStateActorTakesTerritory
NonViolentTerritoryTransfer,2.05368,45.05478,NonViolentTerritoryTransfer
ViolenceAgainstCivilians,27.1418,-13.18797,ViolenceAgainstCivilians
Battle-NoTerritoryChange,2.09955,45.16352,Battle-NoTerritoryChange
ViolenceAgainstCivilians,9.53333,38.16667,ViolenceAgainstCivilians
RiotsOrProtests,9.53333,38.16667,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
RiotsOrProtests,6.45306,3.39583,RiotsOrProtests
ViolenceAgainstCivilians,6.45306,3.39583,ViolenceAgainstCivilians
Battle-NoTerritoryChange,-0.36751,29.57297,Battle-NoTerritoryChange
RiotsOrProtests,12.0333,39.0333,RiotsOrProtests
ViolenceAgainstCivilians,9.0833,35.8333,ViolenceAgainstCivilians
RiotsOrProtests,14.03333,-16.33333,RiotsOrProtests
RemoteViolence,-2.27169,40.90201,RemoteViolence
Battle-NoTerritoryChange,9.4375,41.77806,Battle-NoTerritoryChange
Battle-NoTerritoryChange,5.23,30.52,Battle-NoTerritoryChange
ViolenceAgainstCivilians,5.23,30.52,ViolenceAgainstCivilians
ViolenceAgainstCivilians,5.23,30.52,ViolenceAgainstCivilians
Battle-NoTerritoryChange,5.23,30.52,Battle-NoTerritoryChange
ViolenceAgainstCivilians,17.9257,19.10428,ViolenceAgainstCivilians
ViolenceAgainstCivilians,8.47358,47.35441,ViolenceAgainstCivilians
Battle-NoTerritoryChange,8.47358,47.35441,Battle-NoTerritoryChange
RiotsOrProtests,8.47358,47.35441,RiotsOrProtests
RiotsOrProtests,8.47358,47.35441,RiotsOrProtests
RiotsOrProtests,8.47358,47.35441,RiotsOrProtests
RiotsOrProtests,8.47358,47.35441,RiotsOrProtests
RiotsOrProtests,8.47358,47.35441,RiotsOrProtests
RiotsOrProtests,11.4599,43.25911,RiotsOrProtests
RiotsOrProtests,36.83333,10.31667,RiotsOrProtests
RiotsOrProtests,36.83333,10.31667,RiotsOrProtests
RemoteViolence,2.71437,44.50902,RemoteViolence
Battle-NoTerritoryChange,2.71437,44.50902,Battle-NoTerritoryChange
Battle-NoTerritoryChange,2.71437,44.50902,Battle-NoTerritoryChange
RemoteViolence,2.71437,44.50902,RemoteViolence
Battle-NoTerritoryChange,8.29358,30.13261,Battle-NoTerritoryChange
Battle-NoTerritoryChange,9.08333,38.91667,Battle-NoTerritoryChange
RiotsOrProtests,-26.31667,27.83333,RiotsOrProtests
RiotsOrProtests,-26.31667,27.83333,RiotsOrProtests
Battle-NoTerritoryChange,11.10033,-2.10654,Battle-NoTerritoryChange
Battle-NoTerritoryChange,0.37998,37.44735,Battle-NoTerritoryChange
Battle-NoTerritoryChange,15.7118,-4.9118,Battle-NoTerritoryChange
RiotsOrProtests,-26.08336,28.15161,RiotsOrProtests
StrategicDevelopment,4.73,28.35,StrategicDevelopment
Battle-NoTerritoryChange,4.73,28.35,Battle-NoTerritoryChange
Battle-NoTerritoryChange,4.73,28.35,Battle-NoTerritoryChange
RiotsOrProtests,10.01667,38.45,RiotsOrProtests
RiotsOrProtests,0.3901,9.4544,RiotsOrProtests
RiotsOrProtests,0.3901,9.4544,RiotsOrProtests
ViolenceAgainstCivilians,0.3901,9.4544,ViolenceAgainstCivilians
RiotsOrProtests,-26.152,26.15968,RiotsOrProtests
Battle-NoTerritoryChange,3.072,41.5546,Battle-NoTerritoryChange
RemoteViolence,3.072,41.5546,RemoteViolence
RiotsOrProtests,-13.9833,33.7833,RiotsOrProtests
Battle-NoTerritoryChange,11.23306,14.17111,Battle-NoTerritoryChange
StrategicDevelopment,11.23306,14.17111,StrategicDevelopment
RiotsOrProtests,2.235,32.9097,RiotsOrProtests
RiotsOrProtests,2.235,32.9097,RiotsOrProtests
RiotsOrProtests,-17.85,25.8667,RiotsOrProtests
RiotsOrProtests,-17.85,25.8667,RiotsOrProtests
Battle-NoTerritoryChange,4.32,31.63545,Battle-NoTerritoryChange
Battle-NoTerritoryChange,4.32,31.63545,Battle-NoTerritoryChange
Battle-NoTerritoryChange,4.32,31.63545,Battle-NoTerritoryChange
Battle-NoTerritoryChange,12.25218,14.62913,Battle-NoTerritoryChange
RiotsOrProtests,7.80236,6.74301,RiotsOrProtests
RiotsOrProtests,7.80236,6.74301,RiotsOrProtests
RiotsOrProtests,7.80236,6.74301,RiotsOrProtests
RiotsOrProtests,7.80236,6.74301,RiotsOrProtests
Battle-NoTerritoryChange,-2.05,35.6167,Battle-NoTerritoryChange
RiotsOrProtests,6.1319,1.2228,RiotsOrProtests
RiotsOrProtests,6.1319,1.2228,RiotsOrProtests
RiotsOrProtests,6.1319,1.2228,RiotsOrProtests
Battle-NoTerritoryChange,-0.96667,36.45,Battle-NoTerritoryChange
RiotsOrProtests,15.61867,-16.22436,RiotsOrProtests
RiotsOrProtests,15.61867,-16.22436,RiotsOrProtests
RiotsOrProtests,-8.83833,13.23444,RiotsOrProtests
Battle-NoTerritoryChange,-4.71667,24.41667,Battle-NoTerritoryChange
Battle-NoTerritoryChange,-2.91375,28.95119,Battle-NoTerritoryChange
Battle-GovernmentRegainsTerritory,-0.15867,29.2386,Battle-GovernmentRegainsTerritory
ViolenceAgainstCivilians,-0.15867,29.2386,ViolenceAgainstCivilians
ViolenceAgainstCivilians,-0.15867,29.2386,ViolenceAgainstCivilians
Battle-GovernmentRegainsTerritory,-0.15867,29.2386,Battle-GovernmentRegainsTerritory
Battle-NoTerritoryChange,-0.15867,29.2386,Battle-NoTerritoryChange
ViolenceAgainstCivilians,-0.15867,29.2386,ViolenceAgainstCivilians
Battle-NoTerritoryChange,-0.15867,29.2386,Battle-NoTerritoryChange
