EVENT_DATE,EventTag,LOCATION,Latitude,Longitude,Tags
7/3/2016,RiotsOrProtests,Ikeja,6.59422,3.33748,RiotsOrProtests
16/03/2016,RiotsOrProtests,Ikeja,6.59422,3.33748,RiotsOrProtests
30/03/2016,RiotsOrProtests,Ikeja,6.59422,3.33748,RiotsOrProtests
19/01/2016,RiotsOrProtests,Ikeja,6.59422,3.33748,RiotsOrProtests
29/02/2016,ViolenceAgainstCivilians,Ikorodu,6.61548,3.50867,ViolenceAgainstCivilians
7/12/2015,Battle-NoTerritoryChange,Ikpiro,4.585141,28.390818,Battle-NoTerritoryChange
8/12/2015,Battle-NoTerritoryChange,Ikpiro,4.585141,28.390818,Battle-NoTerritoryChange
9/12/2015,Battle-NoTerritoryChange,Ikpiro,4.585141,28.390818,Battle-NoTerritoryChange
10/12/2015,Battle-NoTerritoryChange,Ikpiro,4.585141,28.390818,Battle-NoTerritoryChange
10/2/2016,ViolenceAgainstCivilians,Ikpiro,4.58514,28.39082,ViolenceAgainstCivilians
4/1/2016,ViolenceAgainstCivilians,Ikpiro,4.58514,28.39082,ViolenceAgainstCivilians
2/2/2016,Battle-NoTerritoryChange,Ilakaka,-22.76574,45.34627,Battle-NoTerritoryChange
9/2/2016,RiotsOrProtests,Illizi,26.50483,8.48121,RiotsOrProtests
11/3/2016,RiotsOrProtests,Illorin,8.5,4.55,RiotsOrProtests
8/2/2016,RiotsOrProtests,Ilorin Native Area,9,4.5,RiotsOrProtests
15/02/2016,Battle-NoTerritoryChange,Imilow,4.27265,43.22133,Battle-NoTerritoryChange
18/03/2016,RemoteViolence,In Salah Gas Site,29.08182,2.2176,RemoteViolence
19/03/2016,Battle-NoTerritoryChange,In Salah Gas Site,29.08182,2.2176,Battle-NoTerritoryChange
4/2/2016,RiotsOrProtests,Inanantonana,-19.64885,46.61933,RiotsOrProtests
24/01/2016,ViolenceAgainstCivilians,Inchanga,-29.75,30.66667,ViolenceAgainstCivilians
1/3/2016,RiotsOrProtests,Inchini,9.86667,38.51667,RiotsOrProtests
22/02/2016,Battle-NoTerritoryChange,Inekar,15.95944,3.14111,Battle-NoTerritoryChange
18/02/2016,ViolenceAgainstCivilians,Inekar,15.95944,3.14111,ViolenceAgainstCivilians
13/01/2016,RiotsOrProtests,Inezgane,30.35535,-9.53639,RiotsOrProtests
16/01/2016,RiotsOrProtests,Inezgane,30.35535,-9.53639,RiotsOrProtests
7/1/2016,ViolenceAgainstCivilians,Inezgane,30.35535,-9.53639,ViolenceAgainstCivilians
30/12/2015,StrategicDevelopment,Irri,5.44109,6.21395,StrategicDevelopment
6/3/2016,ViolenceAgainstCivilians,Irumu,1.43821,29.84473,ViolenceAgainstCivilians
26/03/2016,Battle-GovernmentRegainsTerritory,Irumu,1.43821,29.84473,Battle-GovernmentRegainsTerritory
21/01/2016,ViolenceAgainstCivilians,Isiokpo,5.00139,6.87408,ViolenceAgainstCivilians
25/03/2016,ViolenceAgainstCivilians,Isiwu,6.65961,3.61872,ViolenceAgainstCivilians
28/03/2016,Battle-NoTerritoryChange,Issga,11.39206,13.69404,Battle-NoTerritoryChange
25/02/2016,RiotsOrProtests,Iteya,8.13333,39.23333,RiotsOrProtests
13/02/2016,RiotsOrProtests,Itezhi-Tezhi,-15.75987,26.02126,RiotsOrProtests
13/02/2016,ViolenceAgainstCivilians,Itezhi-Tezhi,-15.75987,26.02126,ViolenceAgainstCivilians
23/03/2016,ViolenceAgainstCivilians,Ituri,1.82056,30.72194,ViolenceAgainstCivilians
9/1/2016,RiotsOrProtests,Ituri,1.82056,30.72194,RiotsOrProtests
8/2/2016,RemoteViolence,Jaaq Sokeyla,1.50736,42.50785,RemoteViolence
15/01/2016,ViolenceAgainstCivilians,Jabal Koli,14.08333,25.51667,ViolenceAgainstCivilians
27/03/2016,Battle-NoTerritoryChange,Jabal Maflul,10.71667,30.4,Battle-NoTerritoryChange
2/2/2016,Battle-NoTerritoryChange,Jabal Tounine,33.5277,10.14246,Battle-NoTerritoryChange
1/2/2016,Battle-NoTerritoryChange,Jabal Tounine,33.5277,10.14246,Battle-NoTerritoryChange
11/12/2015,ViolenceAgainstCivilians,Jabe,-3.37099,29.37128,ViolenceAgainstCivilians
4/1/2016,Battle-NoTerritoryChange,Jabe,-3.37099,29.37128,Battle-NoTerritoryChange
21/01/2016,RemoteViolence,Jabe,-3.37099,29.37128,RemoteViolence
25/02/2016,StrategicDevelopment,Jabe,-3.37099,29.37128,StrategicDevelopment
9/1/2016,ViolenceAgainstCivilians,Jabe,-3.37099,29.37128,ViolenceAgainstCivilians
10/2/2016,RiotsOrProtests,Jabinyanah,35.0333,10.9167,RiotsOrProtests
20/01/2016,RemoteViolence,Jadeeda,13.13842,24.2782,RemoteViolence
25/02/2016,ViolenceAgainstCivilians,Jalle,6.74892,31.41536,ViolenceAgainstCivilians
9/3/2016,ViolenceAgainstCivilians,Jalle,6.74892,31.41536,ViolenceAgainstCivilians
6/1/2016,Battle-NoTerritoryChange,Jambaluul,2.18333,45.15278,Battle-NoTerritoryChange
10/2/2016,ViolenceAgainstCivilians,Jameeco Mubaarak,3.68291,45.663,ViolenceAgainstCivilians
5/3/2016,RemoteViolence,Janaale,1.8,44.7,RemoteViolence
31/03/2016,Battle-NoTerritoryChange,Janaale,1.8,44.7,Battle-NoTerritoryChange
19/02/2016,RiotsOrProtests,Jane Furse,-24.7612,29.87632,RiotsOrProtests
23/01/2016,Battle-NoTerritoryChange,Jane Furse,-24.7612,29.87632,Battle-NoTerritoryChange
27/01/2016,RemoteViolence,Janga,14.11917,24.09528,RemoteViolence
16/02/2016,ViolenceAgainstCivilians,Janzur,32.81868,13.01727,ViolenceAgainstCivilians
24/02/2016,ViolenceAgainstCivilians,Janzur,32.81868,13.01727,ViolenceAgainstCivilians
9/1/2016,RemoteViolence,Jardan,10.3032,34.2558,RemoteViolence
20/02/2016,RiotsOrProtests,Jardega,9.81667,37.05,RiotsOrProtests
9/3/2016,RiotsOrProtests,Jardega,9.81667,37.05,RiotsOrProtests
23/03/2016,Battle-NoTerritoryChange,Jariiban,7.21345,48.85104,Battle-NoTerritoryChange
20/03/2016,Battle-NoTerritoryChange,Jariiban,7.21345,48.85104,Battle-NoTerritoryChange
22/01/2016,RiotsOrProtests,Jarso,9.91667,38.16667,RiotsOrProtests
23/02/2016,RemoteViolence,Jawa,13.03451,24.47179,RemoteViolence
20/01/2016,RemoteViolence,Jebel ech Chambi,35.20678,8.68265,RemoteViolence
8/2/2016,RiotsOrProtests,Jebel Jelloud,36.77639,10.205,RiotsOrProtests
10/2/2016,RiotsOrProtests,Jebel Jelloud,36.77639,10.205,RiotsOrProtests
31/12/2015,RemoteViolence,Jebel Marrah,13.16667,24.36667,RemoteViolence
8/2/2016,RemoteViolence,Jebel Marrah,13.16667,24.36667,RemoteViolence
14/02/2016,RemoteViolence,Jebel Marrah,13.16667,24.36667,RemoteViolence
5/3/2016,RemoteViolence,Jebel Marrah,13.16667,24.36667,RemoteViolence
12/3/2016,RemoteViolence,Jebel Marrah,13.166667,24.366667,RemoteViolence
17/01/2016,Battle-NoTerritoryChange,Jebel Marrah,13.16667,24.36667,Battle-NoTerritoryChange
18/01/2016,Battle-NoTerritoryChange,Jebel Marrah,13.16667,24.36667,Battle-NoTerritoryChange
22/02/2016,Battle-NoTerritoryChange,Jebel Mghila,35.4013,9.2063,Battle-NoTerritoryChange
5/3/2016,RemoteViolence,Jebel Mghila,35.4013,9.2063,RemoteViolence
13/01/2016,RemoteViolence,Jebel Ouargha ,36.20505,8.49196,RemoteViolence
20/03/2016,RemoteViolence,Jebel Semmama,35.31804,8.8523,RemoteViolence
19/03/2016,Battle-NoTerritoryChange,Jebel Semmama,35.31804,8.8523,Battle-NoTerritoryChange
20/03/2016,Battle-NoTerritoryChange,Jebel Semmama,35.31804,8.8523,Battle-NoTerritoryChange
30/03/2016,RemoteViolence,Jebel Semmama,35.31804,8.8523,RemoteViolence
20/01/2016,RiotsOrProtests,Jedelienne,35.59316,9.05987,RiotsOrProtests
23/01/2016,RiotsOrProtests,Jedelienne,35.59316,9.05987,RiotsOrProtests
25/01/2016,RiotsOrProtests,Jedelienne,35.59316,9.05987,RiotsOrProtests
17/02/2016,RiotsOrProtests,Jedelienne,35.59316,9.05987,RiotsOrProtests
1/3/2016,ViolenceAgainstCivilians,Jeldu,9.0167,37.6667,ViolenceAgainstCivilians
25/03/2016,ViolenceAgainstCivilians,Jeldu,9.0167,37.6667,ViolenceAgainstCivilians
4/2/2016,RiotsOrProtests,Jeldu,9.0167,37.6667,RiotsOrProtests
9/3/2016,RiotsOrProtests,Jelma,35.33025,9.41248,RiotsOrProtests
21/01/2016,RiotsOrProtests,Jelma,35.33025,9.41248,RiotsOrProtests
4/3/2016,StrategicDevelopment,Jelma,35.33025,9.41248,StrategicDevelopment
29/01/2016,RiotsOrProtests,Jendouba,36.50114,8.78024,RiotsOrProtests
16/03/2016,RiotsOrProtests,Jendouba,36.50114,8.78024,RiotsOrProtests
21/01/2016,RiotsOrProtests,Jendouba,36.50114,8.78024,RiotsOrProtests
22/01/2016,RiotsOrProtests,Jendouba,36.50114,8.78024,RiotsOrProtests
21/01/2016,RiotsOrProtests,Jerissa,35.84509,8.63028,RiotsOrProtests
13/02/2016,RemoteViolence,Jertanga,13.1137,24.18222,RemoteViolence
12/1/2016,ViolenceAgainstCivilians,Jibowu,6.65944,3.29861,ViolenceAgainstCivilians
8/2/2016,Battle-NoTerritoryChange,Jidad,11.09482,24.75875,Battle-NoTerritoryChange
17/02/2016,RiotsOrProtests,Jido Kombolcha,7.75,38.66667,RiotsOrProtests
3/3/2016,Battle-NoTerritoryChange,Jijiga,9.35,42.8,Battle-NoTerritoryChange
5/3/2016,RemoteViolence,Jilib,0.4833,42.7666,RemoteViolence
24/03/2016,RemoteViolence,Jilib,0.4833,42.7666,RemoteViolence
31/03/2016,RemoteViolence,Jilib,0.4833,42.7666,RemoteViolence
20/01/2016,ViolenceAgainstCivilians,Jilib,0.4833,42.7666,ViolenceAgainstCivilians
16/03/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
29/02/2016,ViolenceAgainstCivilians,Jima,7.66667,36.83333,ViolenceAgainstCivilians
12/1/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
17/02/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
23/02/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
24/02/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
3/3/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
5/3/2016,RiotsOrProtests,Jima,7.66667,36.83333,RiotsOrProtests
1/1/2016,ViolenceAgainstCivilians,Jima,7.66667,36.83333,ViolenceAgainstCivilians
10/1/2016,ViolenceAgainstCivilians,Jima,7.66667,36.83333,ViolenceAgainstCivilians
25/02/2016,RemoteViolence,Jimeta,9.28333,12.46667,RemoteViolence
28/03/2016,Battle-GovernmentRegainsTerritory,Joba,11.3939,12.7448,Battle-GovernmentRegainsTerritory
14/03/2016,RiotsOrProtests,Joe Slovo,-33.9519,18.5342,RiotsOrProtests
15/03/2016,RiotsOrProtests,Joe Slovo,-33.9519,18.5342,RiotsOrProtests
18/01/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
7/1/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
27/01/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
4/2/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
25/02/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
5/3/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
9/3/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
14/03/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
16/03/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
29/03/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
11/1/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
18/02/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
19/02/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
2/3/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
11/3/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
22/03/2016,RiotsOrProtests,Johannesburg,-26.20227,28.04364,RiotsOrProtests
22/02/2016,ViolenceAgainstCivilians,Johannesburg,-26.20227,28.04364,ViolenceAgainstCivilians
21/01/2016,RiotsOrProtests,Jos,9.92849,8.89212,RiotsOrProtests
8/2/2016,RiotsOrProtests,Jos,9.92849,8.89212,RiotsOrProtests
16/03/2016,RiotsOrProtests,Jos,9.92849,8.89212,RiotsOrProtests
14/03/2016,RiotsOrProtests,Jos,9.92849,8.89212,RiotsOrProtests
26/03/2016,Battle-NoTerritoryChange,Jowhar,2.78088,45.49682,Battle-NoTerritoryChange
30/01/2016,StrategicDevelopment,Jowhar,2.78088,45.49682,StrategicDevelopment
11/2/2016,Battle-NoTerritoryChange,Jowhar,2.78088,45.49682,Battle-NoTerritoryChange
15/01/2016,RemoteViolence,Jowhar,2.78088,45.49682,RemoteViolence
5/3/2016,RiotsOrProtests,Jozini,-27.4296,32.06658,RiotsOrProtests
23/01/2016,Battle-NoTerritoryChange,Juba,4.86086,31.61782,Battle-NoTerritoryChange
31/01/2016,RemoteViolence,Juba,4.86086,31.61782,RemoteViolence
19/03/2016,Battle-NoTerritoryChange,Juba,4.86086,31.61782,Battle-NoTerritoryChange
23/01/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
6/1/2016,RiotsOrProtests,Juba,4.86086,31.61782,RiotsOrProtests
15/01/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
16/01/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
22/01/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
7/2/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
21/02/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
22/02/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
4/3/2016,ViolenceAgainstCivilians,Juba,4.86086,31.61782,ViolenceAgainstCivilians
9/3/2016,RiotsOrProtests,Juja,-1.1833,37.1167,RiotsOrProtests
25/03/2016,RemoteViolence,Jung,15.066848,23.71688,RemoteViolence
31/01/2016,RemoteViolence,Jungal,2.3333,42.2833,RemoteViolence
24/02/2016,Battle-NoTerritoryChange,Jur,8.16667,27.78333,Battle-NoTerritoryChange
10/1/2016,Battle-NoTerritoryChange,Kaabong,3.51207,34.13444,Battle-NoTerritoryChange
2/3/2016,RiotsOrProtests,Kabale,0.4667,30.2,RiotsOrProtests
16/01/2016,RemoteViolence,Kabalewa,13.9859,12.97814,RemoteViolence
30/03/2016,Battle-NoTerritoryChange,Kabare,-2.468,28.8202,Battle-NoTerritoryChange
2/2/2016,ViolenceAgainstCivilians,Kabarnet,0.49194,35.74303,ViolenceAgainstCivilians
31/01/2016,ViolenceAgainstCivilians,Kabarnet,0.49194,35.74303,ViolenceAgainstCivilians
6/1/2016,RiotsOrProtests,Kabba,7.82873,6.0731,RiotsOrProtests
28/03/2016,ViolenceAgainstCivilians,Kabeya-Kamwanga,-5.9988,23.25386,ViolenceAgainstCivilians
22/02/2016,ViolenceAgainstCivilians,Kabkabia,14.027,23.79181,ViolenceAgainstCivilians
20/01/2016,Battle-NoTerritoryChange,Kabkabia,14.027,23.79181,Battle-NoTerritoryChange
18/01/2016,ViolenceAgainstCivilians,Kabkabia,14.027,23.79181,ViolenceAgainstCivilians
20/01/2016,ViolenceAgainstCivilians,Kabkabia,14.027,23.79181,ViolenceAgainstCivilians
27/02/2016,ViolenceAgainstCivilians,Kabkabia,14.027,23.79181,ViolenceAgainstCivilians
4/1/2016,ViolenceAgainstCivilians,Kabo,7.69757,18.62994,ViolenceAgainstCivilians
30/01/2016,ViolenceAgainstCivilians,Kabo,7.69757,18.62994,ViolenceAgainstCivilians
5/2/2016,ViolenceAgainstCivilians,Kabo,7.69757,18.62994,ViolenceAgainstCivilians
7/2/2016,RiotsOrProtests,Kabulonga,-15.4175,28.34673,RiotsOrProtests
17/02/2016,ViolenceAgainstCivilians,Kachise,9.59762,37.84333,ViolenceAgainstCivilians
1/3/2016,Battle-NoTerritoryChange,Kadiria,36.53444,3.68278,Battle-NoTerritoryChange
8/2/2016,ViolenceAgainstCivilians,Kadugli,10.99,32.58333,ViolenceAgainstCivilians
30/03/2016,RemoteViolence,Kadugli,11.014238,29.729401,RemoteViolence
7/3/2016,StrategicDevelopment,Kadugli,11.014238,29.729401,StrategicDevelopment
5/1/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
3/2/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
8/2/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
8/2/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
8/2/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
6/3/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
17/03/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
31/03/2016,RiotsOrProtests,Kaduna,10.52224,7.43828,RiotsOrProtests
25/01/2016,RiotsOrProtests,Kafr ash Shaykh,31.1143,30.94012,RiotsOrProtests
1/1/2016,RiotsOrProtests,Kafue,-15.69018,28.57439,RiotsOrProtests
22/03/2016,ViolenceAgainstCivilians,Kagaba,1.2979,30.22236,ViolenceAgainstCivilians
25/03/2016,ViolenceAgainstCivilians,Kaga-Bandoro,6.99038,19.19154,ViolenceAgainstCivilians
1/3/2016,StrategicDevelopment,Kaga-Bandoro,6.99038,19.19154,StrategicDevelopment
2/2/2016,ViolenceAgainstCivilians,Kaga-Bandoro,6.99038,19.19154,ViolenceAgainstCivilians
26/03/2016,RiotsOrProtests,Kagadi,0.94013,30.81253,RiotsOrProtests
5/1/2016,RiotsOrProtests,Kagiso,-26.14201,27.7979,RiotsOrProtests
24/01/2016,RiotsOrProtests,Kagiso,-26.14201,27.7979,RiotsOrProtests
25/01/2016,RiotsOrProtests,Kagiso,-26.14201,27.7979,RiotsOrProtests
26/01/2016,RiotsOrProtests,Kagiso,-26.14201,27.7979,RiotsOrProtests
24/03/2016,ViolenceAgainstCivilians,Kahama,-3.84,32.6,ViolenceAgainstCivilians
9/3/2016,ViolenceAgainstCivilians,Kahawa,-1.1834,36.91654,ViolenceAgainstCivilians
1/4/2016,Battle-NoTerritoryChange,Kahuzi-Biega National Park,-1.96745,28.01788,Battle-NoTerritoryChange
1/1/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
9/1/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
11/1/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
20/01/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
1/2/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
24/02/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
25/02/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
14/03/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
21/01/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
22/01/2016,RiotsOrProtests,Kairouan,35.6781,10.09633,RiotsOrProtests
22/03/2016,ViolenceAgainstCivilians,Kaka II,4.25,28.36667,ViolenceAgainstCivilians
19/01/2016,Battle-NoTerritoryChange,Kalabaydh,8.24,47.22558,Battle-NoTerritoryChange
22/01/2016,Battle-NoTerritoryChange,Kalabaydh,8.24,47.22558,Battle-NoTerritoryChange
15/03/2016,RiotsOrProtests,Kalabaydh,9.67404,43.47604,RiotsOrProtests
28/02/2016,ViolenceAgainstCivilians,Kalabeyr,4.92629,45.21723,ViolenceAgainstCivilians
9/1/2016,Battle-NoTerritoryChange,Kalehe,-2.09703,28.90471,Battle-NoTerritoryChange
15/03/2016,StrategicDevelopment,Kalehe,-2.09703,28.90471,StrategicDevelopment
2/1/2016,BaseEstablished,Kalehe,-2.09703,28.90471,BaseEstablished
2/1/2016,NonViolentTerritoryTransfer,Kalehe,-2.09703,28.90471,NonViolentTerritoryTransfer
30/12/2015,Battle-NoTerritoryChange,Kalehe,-2.09703,28.90471,Battle-NoTerritoryChange
5/1/2016,Battle-NoTerritoryChange,Kalehe,-2.09703,28.90471,Battle-NoTerritoryChange
6/2/2016,StrategicDevelopment,Kalehe,-2.09703,28.90471,StrategicDevelopment
8/1/2016,StrategicDevelopment,Kalehe,-2.09703,28.90471,StrategicDevelopment
14/01/2016,ViolenceAgainstCivilians,Kalembe,-1.54377,28.4056,ViolenceAgainstCivilians
3/3/2016,ViolenceAgainstCivilians,Kalembe,-1.54377,28.4056,ViolenceAgainstCivilians
11/3/2016,ViolenceAgainstCivilians,Kalemie,-5.93701,29.17853,ViolenceAgainstCivilians
10/2/2016,RiotsOrProtests,Kalemie,-5.93701,29.17853,RiotsOrProtests
18/01/2016,Battle-NoTerritoryChange,Kallih,11.48158,26.00747,Battle-NoTerritoryChange
7/2/2016,RiotsOrProtests,Kalma,12.00517,25.01537,RiotsOrProtests
2/3/2016,RiotsOrProtests,Kalma,12.00517,25.01537,RiotsOrProtests
23/02/2016,RemoteViolence,Kalokitting,12.7332,24.26687,RemoteViolence
12/3/2016,RemoteViolence,Kalokitting,12.7332,24.26687,RemoteViolence
5/3/2016,ViolenceAgainstCivilians,Kalokitting,12.7332,24.26687,ViolenceAgainstCivilians
17/02/2016,RemoteViolence,Kalu,12.46641,24.09995,RemoteViolence
12/3/2016,RiotsOrProtests,Kalulushi,-12.8333,28.0833,RiotsOrProtests
19/01/2016,NonViolentTerritoryTransfer,Kamandi,-0.6,29.3,NonViolentTerritoryTransfer
24/03/2016,ViolenceAgainstCivilians,Kamango,0.64095,29.90582,ViolenceAgainstCivilians
1/4/2016,RiotsOrProtests,Kamaza,10.48433,7.4614,RiotsOrProtests
26/03/2016,ViolenceAgainstCivilians,Kamaza,10.48433,7.4614,ViolenceAgainstCivilians
14/02/2016,ViolenceAgainstCivilians,Kambi Ya Yua,0.78961,29.81233,ViolenceAgainstCivilians
22/02/2016,ViolenceAgainstCivilians,Kamenge,-3.3597,29.3936,ViolenceAgainstCivilians
4/3/2016,ViolenceAgainstCivilians,Kamenge,-3.3597,29.3936,ViolenceAgainstCivilians
15/01/2016,ViolenceAgainstCivilians,Kampala,0.3156,32.5656,ViolenceAgainstCivilians
31/01/2016,StrategicDevelopment,Kampala,0.3156,32.5656,StrategicDevelopment
18/02/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
31/03/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
2/4/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
17/02/2016,StrategicDevelopment,Kampala,0.3156,32.5656,StrategicDevelopment
26/02/2016,StrategicDevelopment,Kampala,0.3156,32.5656,StrategicDevelopment
12/1/2016,ViolenceAgainstCivilians,Kampala,0.3156,32.5656,ViolenceAgainstCivilians
12/1/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
4/2/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
14/03/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
31/03/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
19/02/2016,RiotsOrProtests,Kampala,0.3156,32.5656,RiotsOrProtests
22/01/2016,RemoteViolence,Kananax,2.11201,43.2156,RemoteViolence
20/01/2016,RiotsOrProtests,Kananga,-5.89583,22.41778,RiotsOrProtests
23/02/2016,RiotsOrProtests,Kanengo,-13.89487,33.80163,RiotsOrProtests
11/3/2016,RiotsOrProtests,Kangagani,-5.143564,39.851241,RiotsOrProtests
16/01/2016,RemoteViolence,Kaninga,12.97467,24.11525,RemoteViolence
18/01/2016,Battle-NoTerritoryChange,Kaninga,12.97467,24.11525,Battle-NoTerritoryChange
1/2/2016,RiotsOrProtests,Kankan,10.38,-9.3,RiotsOrProtests
8/2/2016,RiotsOrProtests,Kano,12.00012,8.51672,RiotsOrProtests
6/3/2016,RiotsOrProtests,Kano,12.00012,8.51672,RiotsOrProtests
15/01/2016,Battle-NoTerritoryChange,Kanoma,12.22837,6.29617,Battle-NoTerritoryChange
9/1/2016,Battle-GovernmentRegainsTerritory,Kanune,-0.68333,28.98333,Battle-GovernmentRegainsTerritory
9/3/2016,StrategicDevelopment,Kanyatsi,-0.54708,29.04619,StrategicDevelopment
14/03/2016,ViolenceAgainstCivilians,Kanyatsi,-1.36636,28.98298,ViolenceAgainstCivilians
11/12/2015,ViolenceAgainstCivilians,Kanyosha,-3.4156,29.4075,ViolenceAgainstCivilians
7/11/2015,ViolenceAgainstCivilians,Kanyosha,-3.4156,29.4075,ViolenceAgainstCivilians
22/02/2016,Battle-NoTerritoryChange,Kanyosha,-3.4156,29.4075,Battle-NoTerritoryChange
5/2/2016,ViolenceAgainstCivilians,Kanyosha,-3.4156,29.4075,ViolenceAgainstCivilians
6/3/2016,ViolenceAgainstCivilians,Kanyosha,-3.4156,29.4075,ViolenceAgainstCivilians
12/3/2016,RiotsOrProtests,Kaoma,-14.81285,24.79971,RiotsOrProtests
5/3/2016,Battle-NoTerritoryChange,Kapchorwa,1.3828,34.5244,Battle-NoTerritoryChange
25/03/2016,Battle-NoTerritoryChange,Kara,12.75417,24.48347,Battle-NoTerritoryChange
5/1/2016,Battle-NoTerritoryChange,Karaan,2.06516,45.39,Battle-NoTerritoryChange
20/03/2016,Battle-NoTerritoryChange,Karaan,2.06516,45.39,Battle-NoTerritoryChange
16/01/2016,Battle-NoTerritoryChange,Karaan,2.06516,45.39,Battle-NoTerritoryChange
3/1/2016,ViolenceAgainstCivilians,Karaan,2.06516,45.39,ViolenceAgainstCivilians
22/02/2016,RiotsOrProtests,Karamile,9.37684,41.37744,RiotsOrProtests
15/02/2016,RiotsOrProtests,Karang,13.60778,-16.42694,RiotsOrProtests
8/3/2016,ViolenceAgainstCivilians,Karera I,-3.8406,30.0397,ViolenceAgainstCivilians
29/02/2016,Battle-NoTerritoryChange,Kariobangi,-1.24074,36.88035,Battle-NoTerritoryChange
28/03/2016,Battle-GovernmentRegainsTerritory,Karkaria,11.152517,30.026533,Battle-GovernmentRegainsTerritory
29/03/2016,Battle-NoTerritoryChange,Karkaria,11.152517,30.026533,Battle-NoTerritoryChange
30/03/2016,Battle-NoTerritoryChange,Karkaria,11.152517,30.026533,Battle-NoTerritoryChange
31/03/2016,Battle-NoTerritoryChange,Karkaria,11.152517,30.026533,Battle-NoTerritoryChange
9/3/2016,Battle-NoTerritoryChange,Karkouli,12.05,23.25,Battle-NoTerritoryChange
8/3/2016,StrategicDevelopment,Karkouli,12.05,23.25,StrategicDevelopment
23/02/2016,RemoteViolence,Karo Karo,12.06255,24.44273,RemoteViolence
31/01/2016,Battle-NoTerritoryChange,Karuba,-1.58278,28.98611,Battle-NoTerritoryChange
