Latitude,Longitude,Type,Object ID
34.515750982504,69.126148223877,School,31
34.515750982504,69.126148223877,School,31
34.515750982504,69.126148223877,School,31
34.515750982504,69.126148223877,School,31
34.515830544661,69.126255512238,School,31
34.515644899510,69.126341342926,School,31
34.515817284307,69.126427173615,School,31
34.476345122994,69.126448631287,School,31
34.515636059254,69.126459360123,School,31
34.515773083111,69.126464724541,School,31
34.515724461768,69.126545190811,School,31
34.515521135846,69.126577377319,School,31
34.515658159892,69.126625657082,School,31
34.515742142260,69.126652479172,School,31
34.515750982504,69.126706123352,School,31
34.515963148087,69.126706123352,School,31
34.515892426286,69.126920700073,School,31
34.475641988412,69.127006530762,School,31
34.475429720204,69.127027988434,School,31
34.475500476333,69.127108454704,School,31
34.514566381405,69.130391478539,School,31
34.514212770000,69.132585530000,School,31
34.513947550000,69.132606980000,School,31
34.513381760000,69.132671360000,School,31
34.513700020000,69.132671360000,School,31
34.512975100000,69.132735730000,School,31
34.512568430000,69.132800100000,School,31
34.512161770000,69.132853750000,School,31
34.511870030000,69.132896660000,School,31
34.514557540000,69.133304360000,School,31
34.514566380000,69.133422370000,School,31
34.504390494768,69.133476018906,School,31
34.504390494768,69.133476018906,School,31
34.514592900000,69.133535030000,School,31
"34.5171654095156,",69.136490821838,School,31
34.492480210000,69.137670990000,School,31
34.490711650881,69.138250350952,School,31
34.496052590000,69.139366150000,School,31
34.500898049219,69.141941070557,School,31
34.551316528405,69.142112731934,School,31
34.551245836627,69.142284393311,School,31
34.500084600000,69.142541890000,School,31
34.551033760932,69.142627716065,School,31
34.550750992498,69.143142700195,School,31
34.551245836627,69.143142700195,School,31
34.551033760932,69.143657684326,School,31
34.551104452891,69.143743515015,School,31
34.550892376836,69.143915176392,School,31
34.551033760932,69.144172668457,School,31
34.504293240000,69.144430160000,School,31
34.510269850000,69.144945140000,School,31
34.469786725703,69.147890210152,School,31
34.500898050000,69.148249630000,School,31
34.500367540000,69.148378370000,School,31
34.470043233731,69.148769974709,School,31
34.504540799267,69.149022102356,School,31
34.470237825502,69.149027466774,School,31
34.509067490000,69.150867460000,School,31
34.508289480000,69.150953290000,School,31
34.507688290034,69.150996208191,School,31
34.509315040000,69.151511190000,School,31
34.506485890000,69.153399470000,School,31
34.505849320000,69.154000280000,School,31
34.506485890000,69.154343610000,School,31
34.505990780000,69.154386520000,School,31
34.556688930000,69.160351750000,School,31
34.549849661702,69.162915945053,School,31
34.549840825078,69.162915945053,School,31
34.549867334949,69.162915945053,School,31
34.549858498326,69.162915945053,School,31
34.549858498326,69.162915945053,School,31
34.549876171571,69.162926673889,School,31
34.549849661702,69.162926673889,School,31
34.549858498326,69.162937402725,School,31
34.542196793194,69.166188240051,School,31
34.538926877309,69.167368412018,School,31
34.566054452338,69.170458316803,School,31
34.517351051278,69.174964427948,School,31
34.519976511911,69.175093173981,School,31
34.517872614017,69.175747632980,School,31
34.517952174147,69.175940752029,School,31
34.519114627392,69.176568388939,School,31
34.519158826815,69.176573753357,School,31
34.518818490652,69.176659584050,School,31
34.529682041886,69.193267822266,School,31
34.543540072766,69.198417663574,School,31
34.553472598787,69.199705123901,School,31
34.541843294967,69.203138351440,School,31
34.526995013836,69.203395843506,School,31
34.540712090551,69.203996658325,School,31
34.507157822390,69.219188690186,School,31
34.509421127473,69.224982261658,School,31
34.506945634387,69.225239753723,School,31
34.508148025927,69.230346679688,School,31
34.505920050000,", 69.1522407531738",School,31
