Latitude,Longitude,Formality,Object_ID
34.5190748478908,69.1757476329800,Informal,2
34.5197820361829,69.1757798194885,Informal,2
34.5188361704873,69.1759192943600,Informal,2
34.5197643565488,69.1759514808655,Informal,2
34.5187831309714,69.1760051250500,Informal,2
34.5197555200000,69.1760265800000,Informal,2
34.5186858917713,69.1760480403900,Informal,2
34.5187035700000,69.1761016800000,Informal,2
34.5196273392570,69.1762626171112,Informal,2
34.5195358468860,69.1763162612915,Informal,2
34.5194196000000,69.1764450100000,Informal,2
34.5197289972693,69.1765415668488,Informal,2
34.5191146273916,69.1765683889389,Informal,2
34.5191588268146,69.1765737533569,Informal,2
34.5188184906524,69.1766595840500,Informal,2
34.5195345209636,69.1766756772994,Informal,2
34.5184560532106,69.1769278049468,Informal,2
34.5184118534147,69.1770350933074,Informal,2
34.5197201574470,69.1770565509796,Informal,2
34.5196494388354,69.1773033142090,Informal,2
34.5211256773984,69.1779792308807,Informal,2
34.5193754033648,69.1781723499298,Informal,2
34.5192870050088,69.1783547401428,Informal,2
34.5185090900000,69.1785049400000,Informal,2
34.5209046852665,69.1785693168640,Informal,2
34.5321568594387,69.1787624359131,Informal,2
34.5207367308543,69.1789662837982,Informal,2
34.5193312043404,69.1790521144866,Informal,2
34.5206748500000,69.1790789400000,Informal,2
34.5190660079992,69.1790950298309,Informal,2
34.5205952952970,69.1792345046997,Informal,2
34.5205864600000,69.1792774200000,Informal,2
34.5194638000000,69.1794276200000,Informal,2
34.5197113176238,69.1794276237488,Informal,2
34.5205113200000,69.1794651700000,Informal,2
34.5195698803256,69.1795349121094,Informal,2
34.5197864600000,69.1796368400000,Informal,2
34.5205555200000,69.1799855200000,Informal,2
34.5206129700000,69.1802483800000,Informal,2
34.5185798125144,69.1803717613220,Informal,2
34.5205599363702,69.1805648803710,Informal,2
34.5201356280777,69.1807365417480,Informal,2
34.5201886700000,69.1807419100000,Informal,2
34.5200560700000,69.1810476800000,Informal,2
34.5199941914999,69.1810798645020,Informal,2
34.5202417053534,69.1811227798462,Informal,2
34.5207013719875,69.1812515258789,Informal,2
34.5199411527213,69.1813910007477,Informal,2
34.5198748500000,69.1814661000000,Informal,2
34.5191278872210,69.1819918155670,Informal,2
34.5198527546819,69.1821098327637,Informal,2
34.5211433567436,69.1821098327637,Informal,2
34.5195698803256,69.1827964782715,Informal,2
34.5197113176239,69.1838264465332,Informal,2
34.5196405990048,69.1848993301392,Informal,2
34.5201356280777,69.1857147216797,Informal,2
34.5201356280777,69.1857147216797,Informal,2
34.5208428073646,69.1869163513184,Informal,2
34.5206306542089,69.1873455047607,Informal,2
34.5209842425015,69.1889762878417,Informal,2
34.5255100400874,69.1890192031860,Informal,2
34.5412953697475,69.1960144042969,Informal,2
34.5143011698964,69.1973447799682,Informal,2
34.5143011698964,69.1973447799682,Informal,2
34.5395455200000,69.1974306100000,Informal,2
34.5502914917439,69.1986751556396,Informal,2
34.5534725987870,69.1997051239014,Informal,2
34.5436814693541,69.1999626159667,Informal,2
34.5229643092040,69.2000913619995,Informal,2
34.5347111475598,69.2012017965317,Informal,2
34.5348658164697,69.2014217376708,Informal,2
34.5353254023921,69.2016094923019,Informal,2
34.5344371619285,69.2016577720642,Informal,2
34.5349674558826,69.2019206285477,Informal,2
34.5358424335224,69.2020010948181,Informal,2
34.5354270412440,69.2022854089736,Informal,2
34.5342471391063,69.2022907733917,Informal,2
34.5255453969129,69.2024517059326,Informal,2
34.5358601097436,69.2024892568588,Informal,2
34.5294699112449,69.2025375366210,Informal,2
34.5358822050148,69.2031705379486,Informal,2
34.5351132861278,69.2032563686371,Informal,2
34.5269950138363,69.2033958435059,Informal,2
34.5356921854907,69.2034280300140,Informal,2
34.5346448607962,69.2034924030303,Informal,2
34.5355065846066,69.2035996913910,Informal,2
34.5351309625038,69.2037230730057,Informal,2
34.5355154227534,69.2039215564728,Informal,2
34.5354402984764,69.2040556669235,Informal,2
34.5446712387478,69.2048549652100,Informal,2
34.5423028423694,69.2050695419312,Informal,2
34.5430982068781,69.2052626609802,Informal,2
34.5449363535510,69.2053484916687,Informal,2
34.5426563386449,69.2054343223572,Informal,2
34.5426563386449,69.2057561874390,Informal,2
34.5437344930128,69.2058420181274,Informal,2
34.5533000000000,69.2063000000000,Informal,2
34.5360103600000,69.2069149000000,Informal,2
34.5082894826100,69.2202615737915,Informal,2
34.5050005525220,69.2209482192993,Informal,2
34.5055840818478,69.2212486267090,Informal,2
34.5086077592846,69.2224073410034,Informal,2
34.5074761033815,69.2236089706421,Informal,2
34.5094211274734,69.2249822616577,Informal,2
34.5069456343872,69.2252397537231,Informal,2
34.5081480259272,69.2303466796875,Informal,2
34.5617782493223, 69.0119504928589,Informal,2
34.5483562587962, 69.0338051319122,Informal,2
34.5601701987432, 69.0369915962219,Informal,2
34.5572190799916, 69.0383434295654,Informal,2
34.526924301401, 69.0731477737427,Informal,2
34.5273662531364, 69.096976518631,Informal,2
34.5134745886125, 69.1177260875702,Informal,2
34.513527631508, 69.1177475452423,Informal,2
34.5135762541325, 69.1177529096603,Informal,2
34.5138105263801, 69.1177690029144,Informal,2
34.5136204564938, 69.1177690029144,Informal,2
34.5136779195284, 69.1177743673325,Informal,2
34.5137265420652, 69.1177797317505,Informal,2
34.5138768297269, 69.1178119182587,Informal,2
34.5140580586054, 69.1178119182587,Informal,2
34.5116932117651, 69.1178226470947,Informal,2
34.5142392870897, 69.1178280115128,Informal,2
34.5141155213382, 69.1178333759308,Informal,2
34.5142216062793, 69.1178333759308,Informal,2
34.5141420425862, 69.1178387403488,Informal,2
34.5141995052611, 69.1178387403488,Informal,2
34.5141729840314, 69.1178387403488,Informal,2
34.5323000000000,69.2021000000000,Informal,2
34.5323000000000,69.2021000000000,Informal,2
34.5554000000000,69.2080000000000,Informal,2
