FID,the_geom,NAME,LATITUDE,LAT_DD,LONGITUDE,LONG_DD,STATUS,STRUCTURES,YR_CONFIRM,APROX_STR1,APROX_STR2,YR_RANGE1,YR_RANGE2,SEC_TOWN
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1099,POINT (24.499444444444446 13.313611111111111),,131849,13.313611,0242958,24.499444,DESTROYED,~10 of ~10,2004,10,10,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1100,POINT (24.485277777777778 13.274166666666666),TASI,131627,13.274167,0242907,24.485278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1101,POINT (24.476111111111113 13.263055555555555),,131547,13.263056,0242834,24.476111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1102,POINT (24.466666666666665 13.274722222222222),,131629,13.274722,0242800,24.466667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1103,POINT (24.46 13.295277777777777),,131743,13.295278,0242736,24.46,DESTROYED,~200 of ~200,2004,200,200,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1104,POINT (24.4675 13.3025),,131809,13.3025,0242803,24.4675,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1105,POINT (24.455277777777777 13.274722222222222),,131629,13.274722,0242719,24.455278,DAMAGED,~10 of ~50,2004,10,50,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1106,POINT (24.45138888888889 13.280833333333334),ROCKERO,131651,13.280833,0242705,24.451389,DAMAGED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1107,POINT (24.448055555555555 13.286388888888888),,131711,13.286389,0242653,24.448056,DESTROYED,~100 of ~100,2004,100,100,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1108,POINT (24.438055555555554 13.255277777777778),MARI,131519,13.255278,0242617,24.438056,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1109,POINT (24.436666666666667 13.280555555555555),MANYAH,131650,13.280556,0242612,24.436667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1110,POINT (24.435 13.270277777777778),DAR AL AMAN,131613,13.270278,0242606,24.435,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1111,POINT (24.428055555555556 13.274722222222222),TARINGA,131629,13.274722,0242541,24.428056,DESTROYED,,2005/2006,0,0,2005,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1112,POINT (24.431944444444444 13.2675),,131603,13.2675,0242555,24.431944,DESTROYED,~10 of ~10,2004,10,10,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1113,POINT (24.429444444444446 13.265277777777778),,131555,13.265278,0242546,24.429444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1114,POINT (24.424722222222222 13.26361111111111),,131549,13.263611,0242529,24.424722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1115,POINT (24.420555555555556 13.282777777777778),,131658,13.282778,0242514,24.420556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1116,POINT (24.41583333333333 13.28888888888889),,131720,13.288889,0242457,24.415833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1117,POINT (24.433611111111112 13.298333333333334),,131754,13.298333,0242601,24.433611,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1118,POINT (24.425 13.309722222222222),,131835,13.309722,0242530,24.425,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1119,POINT (24.416944444444443 13.306944444444444),,131825,13.306944,0242501,24.416944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1120,POINT (24.385555555555555 13.3175),,131903,13.3175,0242308,24.385556,NO DAMAGE,~25,,0,25,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1121,POINT (24.378888888888888 13.32),,131912,13.32,0242244,24.378889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1122,POINT (24.39527777777778 13.301944444444445),,131807,13.301944,0242343,24.395278,NO DAMAGE,~10,,0,10,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1123,POINT (24.405 13.298055555555555),,131753,13.298056,0242418,24.405,NO DAMAGE,~25,,0,25,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1124,POINT (24.39527777777778 13.276388888888889),CAN COOLAI,131635,13.276389,0242343,24.395278,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1125,POINT (24.391944444444444 13.268611111111111),HARA WADI,131607,13.268611,0242331,24.391944,DESTROYED,,2005/2006,0,0,2005,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1126,POINT (24.399166666666666 13.26388888888889),,131550,13.263889,0242357,24.399167,DESTROYED,~25 of ~50,2005/2006,25,50,2005,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1127,POINT (24.401666666666667 13.266666666666667),,131600,13.266667,0242406,24.401667,DESTROYED,~10 of ~10,,10,10,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1128,POINT (24.41111111111111 13.256666666666666),,131524,13.256667,0242440,24.411111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1129,POINT (24.406111111111112 13.257222222222222),,131526,13.257222,0242422,24.406111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1130,POINT (24.40972222222222 13.248055555555556),,131453,13.248056,0242435,24.409722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1131,POINT (24.411944444444444 13.238333333333333),,131418,13.238333,0242443,24.411944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1132,POINT (24.40361111111111 13.237222222222222),RONG ATAZ,131414,13.237222,0242413,24.403611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1133,POINT (24.377222222222223 13.238611111111112),,131419,13.238611,0242238,24.377222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1134,POINT (24.373055555555556 13.233611111111111),,131401,13.233611,0242223,24.373056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1135,POINT (24.376944444444444 13.230833333333333),,131351,13.230833,0242237,24.376944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1136,POINT (24.383333333333333 13.234444444444444),,131404,13.234444,0242300,24.383333,DAMAGED,~10 of ~25,,10,25,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1137,POINT (24.3925 13.211944444444445),,131243,13.211944,0242333,24.3925,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1138,POINT (24.40972222222222 13.215833333333332),,131257,13.215833,0242435,24.409722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1139,POINT (24.418333333333333 13.215277777777779),,131255,13.215278,0242506,24.418333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1140,POINT (24.422777777777778 13.210833333333333),,131239,13.210833,0242522,24.422778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1141,POINT (24.425833333333333 13.212222222222222),ROGA,131244,13.212222,0242533,24.425833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1142,POINT (24.431944444444444 13.207777777777778),TURVI,131228,13.207778,0242555,24.431944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1143,POINT (24.439166666666665 13.211944444444445),,131243,13.211944,0242621,24.439167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1144,POINT (24.433611111111112 13.222777777777777),MOHDEEN,131322,13.222778,0242601,24.433611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1145,POINT (24.42 13.230277777777777),,131349,13.230278,0242512,24.42,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1146,POINT (24.429444444444446 13.237222222222222),,131414,13.237222,0242546,24.429444,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1147,POINT (24.421666666666667 13.245277777777778),,131443,13.245278,0242518,24.421667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1148,POINT (24.425555555555555 13.250277777777777),,131501,13.250278,0242532,24.425556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1149,POINT (24.430555555555557 13.233333333333333),,131400,13.233333,0242550,24.430556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1150,POINT (24.43722222222222 13.230277777777777),,131349,13.230278,0242614,24.437222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1151,POINT (24.453333333333333 13.2225),,131321,13.2225,0242712,24.453333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1152,POINT (24.459444444444443 13.216111111111111),,131258,13.216111,0242734,24.459444,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1153,POINT (24.460277777777776 13.209722222222222),,131235,13.209722,0242737,24.460278,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1154,POINT (24.45861111111111 13.250277777777777),,131501,13.250278,0242731,24.458611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1155,POINT (24.502777777777776 13.247777777777777),NISCAM,131452,13.247778,0243010,24.502778,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1156,POINT (24.49861111111111 13.252222222222223),,131508,13.252222,0242955,24.498611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1157,POINT (24.4175 13.256944444444445),SOLOW,131525,13.256944,0242503,24.4175,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1158,POINT (24.450555555555557 13.229722222222222),,131347,13.229722,0242702,24.450556,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1159,POINT (24.360555555555557 13.21861111111111),,131307,13.218611,0242138,24.360556,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1160,POINT (24.371944444444445 13.214444444444444),DAYA,131252,13.214444,0242219,24.371944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1161,POINT (24.38222222222222 13.213888888888889),,131250,13.213889,0242256,24.382222,DAMAGED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1162,POINT (24.38277777777778 13.220555555555556),,131314,13.220556,0242258,24.382778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1163,POINT (24.262777777777778 13.27),,131612,13.27,0241546,24.262778,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1164,POINT (24.24361111111111 13.287222222222223),,131714,13.287222,0241437,24.243611,DESTROYED,,2003,0,0,2003,2003,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1165,POINT (24.318055555555556 13.313611111111111),AJA,131849,13.313611,0241905,24.318056,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1166,POINT (24.579166666666666 13.31638888888889),,131859,13.316389,0243445,24.579167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1167,POINT (24.422777777777778 13.324166666666667),LUGO,131927,13.324167,0242522,24.422778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1168,POINT (24.435555555555556 13.3275),,131939,13.3275,0242608,24.435556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1169,POINT (24.384444444444444 13.329444444444444),,131946,13.329444,0242304,24.384444,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1170,POINT (23.17111111111111 13.549444444444445),,133258,13.549444,0231016,23.171111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1171,POINT (23.189166666666665 13.553611111111111),AMARJEDIT,133313,13.553611,0231121,23.189167,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1172,POINT (23.258333333333333 13.553333333333333),SEFRA,133312,13.553333,0231530,23.258333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1173,POINT (23.29361111111111 13.546666666666667),,133248,13.546667,0231737,23.293611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1174,POINT (23.338333333333335 13.554444444444444),HAMBOUL G,133316,13.554444,0232018,23.338333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1175,POINT (23.35333333333333 13.5575),HAMBOUL S,133327,13.5575,0232112,23.353333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1176,POINT (23.34611111111111 13.534444444444444),,133204,13.534444,0232046,23.346111,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1177,POINT (23.356666666666666 13.524166666666666),,133127,13.524167,0232124,23.356667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1178,POINT (23.366666666666667 13.524722222222222),KULU GEDI,133129,13.524722,0232200,23.366667,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1179,POINT (23.37361111111111 13.512777777777778),KARAKOULE,133046,13.512778,0232225,23.373611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1180,POINT (23.35972222222222 13.498888888888889),,132956,13.498889,0232135,23.359722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1181,POINT (23.358333333333334 13.494444444444444),,132940,13.494444,0232130,23.358333,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1182,POINT (23.34861111111111 13.498333333333333),,132954,13.498333,0232055,23.348611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1183,POINT (23.34888888888889 13.492777777777778),OHUMJARA,132934,13.492778,0232056,23.348889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1184,POINT (23.336944444444445 13.446944444444444),,132649,13.446944,0232013,23.336944,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1185,POINT (23.359166666666667 13.428333333333333),AISH BARRA,132542,13.428333,0232133,23.359167,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1186,POINT (23.327222222222222 13.4575),,132727,13.4575,0231938,23.327222,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1187,POINT (23.3325 13.473611111111111),,132825,13.473611,0231957,23.3325,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1188,POINT (23.30361111111111 13.4725),SARAF OMRA,132821,13.4725,0231813,23.303611,NO DAMAGE,Secondary Town,,0,0,0,0,1
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1189,POINT (23.31222222222222 13.450277777777778),,132701,13.450278,0231844,23.312222,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1190,POINT (23.2875 13.437222222222223),KOSOMONGIA,132614,13.437222,0231715,23.2875,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1191,POINT (23.265 13.446666666666667),,132648,13.446667,0231554,23.265,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1192,POINT (23.252222222222223 13.44138888888889),,132629,13.441389,0231508,23.252222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1193,POINT (23.260555555555555 13.472222222222221),KEYUNGO,132820,13.472222,0231538,23.260556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1194,POINT (23.27722222222222 13.497222222222222),BANJADID,132950,13.497222,0231638,23.277222,DESTROYED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1195,POINT (23.2825 13.523333333333333),,133124,13.523333,0231657,23.2825,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1196,POINT (23.267222222222223 13.518333333333333),,133106,13.518333,0231602,23.267222,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1197,POINT (23.216944444444444 13.54138888888889),,133229,13.541389,0231301,23.216944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1198,POINT (23.23138888888889 13.4325),CHAU CHO,132557,13.4325,0231353,23.231389,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1199,POINT (23.273055555555555 13.420833333333333),,132515,13.420833,0231623,23.273056,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1200,POINT (23.26388888888889 13.407222222222222),,132426,13.407222,0231550,23.263889,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1201,POINT (23.354166666666668 13.453055555555556),,132711,13.453056,0232115,23.354167,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1202,POINT (25.136944444444445 12.395),,122342,12.395,0250813,25.136944,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1203,POINT (25.127222222222223 12.389166666666666),,122321,12.389167,0250738,25.127222,DAMAGED,,2006,0,0,2006,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1204,POINT (25.130277777777778 12.384166666666667),MIREIR,122303,12.384167,0250749,25.130278,DESTROYED,,2006,0,0,2006,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1205,POINT (25.12638888888889 12.380833333333333),,122251,12.380833,0250735,25.126389,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1206,POINT (25.134166666666665 12.3775),,122239,12.3775,0250803,25.134167,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1207,POINT (25.141944444444444 12.363333333333333),RASHID,122148,12.363333,0250831,25.141944,DESTROYED,~100 of ~100,2005,100,100,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1208,POINT (25.205277777777777 12.353055555555555),,122111,12.353056,0251219,25.205278,NO DAMAGE,~50,,0,50,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1209,POINT (25.11111111111111 12.289444444444445),,121722,12.289444,0250640,25.111111,DESTROYED,~100 of ~100,2005/2006,100,100,2005,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1210,POINT (25.123055555555556 12.308055555555555),UM ZAMAM,121829,12.308056,0250723,25.123056,DESTROYED,~75 of ~75,2005/2006,75,75,2005,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1211,POINT (25.140833333333333 12.301388888888889),UM TEREYNA,121805,12.301389,0250827,25.140833,DESTROYED,~75 of ~75,2005,75,75,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1212,POINT (25.176666666666666 12.293333333333333),,121736,12.293333,0251036,25.176667,DESTROYED,~50 of ~50,2004,50,50,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1213,POINT (25.176944444444445 12.305833333333334),UM DERAISA,121821,12.305833,0251037,25.176944,DESTROYED,,2004,0,0,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1214,POINT (25.181944444444444 12.325555555555555),MIRO,121932,12.325556,0251055,25.181944,NO DAMAGE,~50,,0,50,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1215,POINT (25.19333333333333 12.31861111111111),,121907,12.318611,0251136,25.193333,DAMAGED,,2006,0,0,2006,2006,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1216,POINT (25.210555555555555 12.308333333333334),UMM ALKHER,121830,12.308333,0251238,25.210556,NO DAMAGE,~100,,0,100,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1217,POINT (25.175555555555555 12.346666666666668),GIDEI,122048,12.346667,0251032,25.175556,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1218,POINT (25.13138888888889 12.303611111111111),,121813,12.303611,0250753,25.131389,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1219,POINT (24.509722222222223 13.257222222222222),ABUNGA,131526,13.257222,0243035,24.509722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1220,POINT (24.523611111111112 13.279166666666667),HILLA RAHMA,131645,13.279167,0243125,24.523611,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1221,POINT (24.5325 13.28888888888889),,131720,13.288889,0243157,24.5325,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1222,POINT (24.54083333333333 13.258055555555556),,131529,13.258056,0243227,24.540833,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1223,POINT (24.637777777777778 13.223888888888888),OUYIERA,131326,13.223889,0243816,24.637778,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1224,POINT (24.5375 13.200277777777778),,131201,13.200278,0243215,24.5375,DAMAGED,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1225,POINT (24.991944444444446 12.053888888888888),,120314,12.053889,0245931,24.991944,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1226,POINT (25.003333333333334 12.057777777777778),,120328,12.057778,0250012,25.003333,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1227,POINT (24.99888888888889 12.003333333333334),,120012,12.003333,0245956,24.998889,DESTROYED,~25 of ~25,2004,25,25,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1228,POINT (22.48 13.671944444444444),,134019,13.671944,0222848,22.48,DESTROYED,,2005,0,0,2005,2005,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1229,POINT (24.858333333333334 12.209444444444445),ABU NABAG,121234,12.209444,0245130,24.858333,DESTROYED,~10 of ~10,2004,10,10,2004,2004,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1230,POINT (24.74 12.192777777777778),AMAKI SARA,121134,12.192778,0244424,24.74,NO DAMAGE,~550,,0,550,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1231,POINT (24.719722222222224 12.161388888888888),AMIN ABID,120941,12.161389,0244311,24.719722,NO DAMAGE,,,0,0,0,0,
Sudan_Darfur_DamagedDestroyedVillages_2010Dec.1232,POINT (24.759444444444444 12.155833333333334),MORAFATA,120921,12.155833,0244534,24.759444,DESTROYED,~250 of ~250,2005,250,250,2005,2005,
