LocationA,LocationB,DistanceStartLat,StartLon,EndLat,EndLon
c1a756e0-c0aa-4e5d-b712-04b76079030a.jpg,d5743fea-795f-4536-b2af-ab6974e9084b.jpg,0.002494722222239787,2.05356694444444,45.3443927777778,2.05248,45.342985
d6fe3349-7425-4682-9c01-9816b902d4e4.jpg,5e4ec48a-05c7-425c-b44d-6c71402a122e.jpg,7.113888889342945E-4,2.03666666666667,45.3372222222222,2.03703111111111,45.3375691666667
d6fe3349-7425-4682-9c01-9816b902d4e4.jpg,8f69f0b2-2425-4161-8f6e-faafea7a0d24.jpg,0.002239722222196594,2.03666666666667,45.3372222222222,2.03853416666667,45.3375944444444
d6fe3349-7425-4682-9c01-9816b902d4e4.jpg,b8d1f6d7-e37f-4a26-ba09-c022fbc548a3.jpg,0.001666666666650496,2.03666666666667,45.3372222222222,2.03722222222222,45.3383333333333
ea5a462c-093b-4944-a038-aae36834e936.jpg,41368ae5-9e62-4096-bfdf-15219837d8b2.jpg,0.0015566666666941842,2.05266944444444,45.3439736111111,2.05412444444444,45.3440752777778
ea5a462c-093b-4944-a038-aae36834e936.jpg,c1a756e0-c0aa-4e5d-b712-04b76079030a.jpg,0.0013166666666952764,2.05266944444444,45.3439736111111,2.05356694444444,45.3443927777778
ea5a462c-093b-4944-a038-aae36834e936.jpg,b8f49d5c-9c0b-4aaf-9b48-ccc047322ab0.jpg,0.00442250000003197,2.05266944444444,45.3439736111111,2.05199861111111,45.3402219444444
ea5a462c-093b-4944-a038-aae36834e936.jpg,d5743fea-795f-4536-b2af-ab6974e9084b.jpg,0.0011780555555445105,2.05266944444444,45.3439736111111,2.05248,45.342985
63fcd629-0625-4df2-851d-dc80cef82f99.jpg,3cf65afa-e55f-491a-9a02-05047e164e62.jpg,0.004162222222260592,2.03721194444444,45.3293780555556,2.03591277777778,45.326515
63fcd629-0625-4df2-851d-dc80cef82f99.jpg,bc6389b8-daa8-48e0-8687-d644de2fd273.jpg,0.003028333333414679,2.03721194444444,45.3293780555556,2.03623833333333,45.3273233333333
0bd16875-d001-4b79-8601-dda0307e24cd.jpg,5768de2f-71a6-41f7-9a1c-4dd32ed0067e.jpg,0.0019558333333371536,2.0590525,45.3425697222222,2.05770305555556,45.3431761111111
0bd16875-d001-4b79-8601-dda0307e24cd.jpg,81755ea3-4972-402c-9982-de227e5363d0.jpg,0.00452166666666054,2.0590525,45.3425697222222,2.06067305555556,45.3396686111111
0bd16875-d001-4b79-8601-dda0307e24cd.jpg,abf285a3-55c4-4996-a86d-2439630ad380.jpg,0.0018461111110905648,2.0590525,45.3425697222222,2.05850861111111,45.3438719444444
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,3fc1b0c7-5ec7-445d-acba-8f577ec64a82.jpg,0.0029558333333921105,2.04938333333333,45.3250161111111,2.05178972222222,45.3255655555556
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,0.002116111111069241,2.04938333333333,45.3250161111111,2.0510275,45.3245441666667
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,0.0011466666666479775,2.04938333333333,45.3250161111111,2.05031027777778,45.3247963888889
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,0.004058888888907042,2.04938333333333,45.3250161111111,2.04980444444444,45.3213783333333
1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,5.8805555559438E-4,2.04938333333333,45.3250161111111,2.04892944444444,45.3251502777778
1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,3fc1b0c7-5ec7-445d-acba-8f577ec64a82.jpg,0.0017836111111213526,2.0510275,45.3245441666667,2.05178972222222,45.3255655555556
1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,0.002116111111069241,2.0510275,45.3245441666667,2.04938333333333,45.3250161111111
1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,9.694444444212635E-4,2.0510275,45.3245441666667,2.05031027777778,45.3247963888889
1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,0.0043888888889580535,2.0510275,45.3245441666667,2.04980444444444,45.3213783333333
1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,0.002704166666663621,2.0510275,45.3245441666667,2.04892944444444,45.3251502777778
2f6d2f54-cd40-4a85-b048-68d8a36fac12.jpg,a33a6598-75ab-4612-b8c9-546376dc5505.jpg,0.001225555555536495,2.06197722222222,45.3388466666667,2.06135777777778,45.3382405555556
2f6d2f54-cd40-4a85-b048-68d8a36fac12.jpg,81755ea3-4972-402c-9982-de227e5363d0.jpg,0.0021261111110635333,2.06197722222222,45.3388466666667,2.06067305555556,45.3396686111111
5768de2f-71a6-41f7-9a1c-4dd32ed0067e.jpg,41368ae5-9e62-4096-bfdf-15219837d8b2.jpg,0.004477777777818659,2.05770305555556,45.3431761111111,2.05412444444444,45.3440752777778
5768de2f-71a6-41f7-9a1c-4dd32ed0067e.jpg,0bd16875-d001-4b79-8601-dda0307e24cd.jpg,0.0019558333333371536,2.05770305555556,45.3431761111111,2.0590525,45.3425697222222
5768de2f-71a6-41f7-9a1c-4dd32ed0067e.jpg,abf285a3-55c4-4996-a86d-2439630ad380.jpg,0.0015013888888528726,2.05770305555556,45.3431761111111,2.05850861111111,45.3438719444444
81755ea3-4972-402c-9982-de227e5363d0.jpg,a33a6598-75ab-4612-b8c9-546376dc5505.jpg,0.0021127777777203427,2.06067305555556,45.3396686111111,2.06135777777778,45.3382405555556
81755ea3-4972-402c-9982-de227e5363d0.jpg,0bd16875-d001-4b79-8601-dda0307e24cd.jpg,0.00452166666666054,2.06067305555556,45.3396686111111,2.0590525,45.3425697222222
81755ea3-4972-402c-9982-de227e5363d0.jpg,2f6d2f54-cd40-4a85-b048-68d8a36fac12.jpg,0.0021261111110635333,2.06067305555556,45.3396686111111,2.06197722222222,45.3388466666667
553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,3fc1b0c7-5ec7-445d-acba-8f577ec64a82.jpg,0.002248611111140164,2.05031027777778,45.3247963888889,2.05178972222222,45.3255655555556
553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,0.0011466666666479775,2.05031027777778,45.3247963888889,2.04938333333333,45.3250161111111
553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,9.694444444212635E-4,2.05031027777778,45.3247963888889,2.0510275,45.3245441666667
553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,0.003923888888939242,2.05031027777778,45.3247963888889,2.04980444444444,45.3213783333333
553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,0.0017347222222423575,2.05031027777778,45.3247963888889,2.04892944444444,45.3251502777778
a6c0106d-68e8-4b12-b202-7fd38e60bb68.jpg,41368ae5-9e62-4096-bfdf-15219837d8b2.jpg,0.004552222222199642,2.05498194444444,45.34777,2.05412444444444,45.3440752777778
a6c0106d-68e8-4b12-b202-7fd38e60bb68.jpg,c1a756e0-c0aa-4e5d-b712-04b76079030a.jpg,0.00479222222219855,2.05498194444444,45.34777,2.05356694444444,45.3443927777778
abf285a3-55c4-4996-a86d-2439630ad380.jpg,41368ae5-9e62-4096-bfdf-15219837d8b2.jpg,0.004587500000065248,2.05850861111111,45.3438719444444,2.05412444444444,45.3440752777778
abf285a3-55c4-4996-a86d-2439630ad380.jpg,0bd16875-d001-4b79-8601-dda0307e24cd.jpg,0.0018461111110905648,2.05850861111111,45.3438719444444,2.0590525,45.3425697222222
abf285a3-55c4-4996-a86d-2439630ad380.jpg,5768de2f-71a6-41f7-9a1c-4dd32ed0067e.jpg,0.0015013888888528726,2.05850861111111,45.3438719444444,2.05770305555556,45.3431761111111
b8f49d5c-9c0b-4aaf-9b48-ccc047322ab0.jpg,ea5a462c-093b-4944-a038-aae36834e936.jpg,0.00442250000003197,2.05199861111111,45.3402219444444,2.05266944444444,45.3439736111111
b8f49d5c-9c0b-4aaf-9b48-ccc047322ab0.jpg,d5743fea-795f-4536-b2af-ab6974e9084b.jpg,0.00324444444448746,2.05199861111111,45.3402219444444,2.05248,45.342985
bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,0.004058888888907042,2.04980444444444,45.3213783333333,2.04938333333333,45.3250161111111
bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,0.0043888888889580535,2.04980444444444,45.3213783333333,2.0510275,45.3245441666667
bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,0.003923888888939242,2.04980444444444,45.3213783333333,2.05031027777778,45.3247963888889
bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,0.004646944444501422,2.04980444444444,45.3213783333333,2.04892944444444,45.3251502777778
d5743fea-795f-4536-b2af-ab6974e9084b.jpg,41368ae5-9e62-4096-bfdf-15219837d8b2.jpg,0.0027347222222386947,2.05248,45.342985,2.05412444444444,45.3440752777778
d5743fea-795f-4536-b2af-ab6974e9084b.jpg,c1a756e0-c0aa-4e5d-b712-04b76079030a.jpg,0.002494722222239787,2.05248,45.342985,2.05356694444444,45.3443927777778
d5743fea-795f-4536-b2af-ab6974e9084b.jpg,ea5a462c-093b-4944-a038-aae36834e936.jpg,0.0011780555555445105,2.05248,45.342985,2.05266944444444,45.3439736111111
d5743fea-795f-4536-b2af-ab6974e9084b.jpg,b8f49d5c-9c0b-4aaf-9b48-ccc047322ab0.jpg,0.00324444444448746,2.05248,45.342985,2.05199861111111,45.3402219444444
e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,3fc1b0c7-5ec7-445d-acba-8f577ec64a82.jpg,0.0032755555555774585,2.04892944444444,45.3251502777778,2.05178972222222,45.3255655555556
e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,1b37121a-c58d-4be4-898f-84aa38dc1409.jpg,5.8805555559438E-4,2.04892944444444,45.3251502777778,2.04938333333333,45.3250161111111
e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,1ef4716d-0bf0-45bc-97ca-51d358d3868d.jpg,0.002704166666663621,2.04892944444444,45.3251502777778,2.0510275,45.3245441666667
e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,553523b0-c495-4b4e-a999-10fd5d1b3779.jpg,0.0017347222222423575,2.04892944444444,45.3251502777778,2.05031027777778,45.3247963888889
e1ac8759-edb6-49ff-9914-d6292492bf3f.jpg,bd2b4066-3e39-4918-8ef4-dbe1e0343051.jpg,0.004646944444501422,2.04892944444444,45.3251502777778,2.04980444444444,45.3213783333333
